subdis_id,subdis_name,dis_id
50869,TANJUNG BENOA,4075
50870,TARO,4089
50871,TEGAK,4046
50872,TEGAL BADENG BARAT,4056
50873,TEGAL BADENG TIMUR,4056
50874,TEGAL CANGKRING,4087
50875,TEGAL HARUM,4086
50876,TEGAL KERTHA,4086
50877,TEGAL LINGGAH (TEGALINGGAH),4048
50878,TEGAL MENGKEB,4061
50879,TEGAL TUGU,4041
50880,TEGALINGGAH,4055
50881,TEGALJADI,4064
50882,TEGALLALANG,4089
50883,TEGALLINGGAH,4082
50884,TEJAKULA,4079
50885,TELAGA TAWANG,4091
50886,TELAGA,4074
50887,TEMBOK,4079
50888,TEMBUKU,4058
50889,TEMESI,4041
50890,TEMUKUS,4060
50891,TENGANAN,4053
50892,TENGKUDAK,4055
50893,TERUNYAN,4039
50894,TIANYAR BARAT,4057
50895,TIANYAR TENGAH,4057
50896,TIANYAR TIMUR,4057
50897,TIBU BIU (TIBUBIYU),4065
50898,TIBUBENENG,4083
50899,TIGA,4044
50900,TIGAWASA,4060
50901,TIHINGAN,4037
50902,TIMPAG,4065
50903,TIMUHUN,4037
50904,TINGA TINGA,4063
50905,TINGGARSARI,4074
50906,TIRTASARI,4060
50907,TISTA,4038
50908,TISTA,4074
50909,TISTA,4065
50910,TITAB,4074
50911,TIYING GADING,4050
50912,TIYINGTALI,4038
50913,TOHPATI,4037
50914,TOJAN,4046
50915,TONJA,4084
50916,TRI BUANA,4038
50917,TRI EKA BUANA,4091
50918,TUA,4064
50919,TUBAN,4090
50920,TUKAD SUMAGA,4063
50921,TUKADAYA,4078
50922,TUKADMUNGGA,4047
50923,TULAMBEN,4057
50924,TULIKUP,4041
50925,TUMBAK BAYUH,4042
50926,TUMBU,4082
50927,TUNJUK,4080
50928,TUNJUNG,4073
50929,TUSAN,4037
50930,TUWED,4078
50931,UBUD,4088
50932,UBUNG KAJA,4084
50933,UBUNG,4084
50934,ULAKAN,4053
50935,ULARAN,4059
50936,ULIAN,4039
50937,UMEANYAR,4059
50938,UMEJERO,4074
50939,UNDISAN,4058
50940,UNGASAN,4075
50941,UNGGAHAN,4059
50942,WANAGIRI KAUH,4052
50943,WANAGIRI,4052
50944,WANAGIRI,4048
50945,WANASARI,4080
50946,WARNASARI,4078
50947,WERDI BHUWANA,4042
50948,WISMA KERTA,4091
50949,WONGAYA GEDE,4055
50950,YANGAPI,4058
50951,YEH EMBANG KANGIN,4087
50952,YEH EMBANG KAUH,4087
50953,YEH EMBANG,4087
50954,YEH KUNING,4045
50955,YEH SUMBUL,4087
50956,ABIAN TUBUH BARU,4094
50957,ADU,4095
50958,AI KANGKUNG,4096
50959,AI MUAL,4097
50960,AIK BERIK,4098
50961,AIK BUKAK (BUKAQ),4098
50962,AIK DAREK (AIQ DAREQ),4099
50963,AIK DEWA,4100
50964,AIK MUAL,4101
50965,AIK PRAPA,4102
50966,AIKMEL BARAT,4102
50967,AIKMEL TIMUR,4102
50968,AIKMEL UTARA,4102
50969,AIKMEL,4102
50970,AIR SUNING,4103
50971,AKAR AKAR,4104
50972,AMPENAN SELATAN,4105
50973,AMPENAN TENGAH,4105
50974,AMPENAN UTARA,4105
50975,ANGGARAKSA,4106
50976,ANJANI,4107
50977,ANYAR,4104
50978,APITAIK,4106
50979,ARAB KENANGAN,4108
50980,BABAKAN,4094
50981,BABUSSALAM,4109
50982,BADA,4110
50983,BADRAIN,4111
50984,BAGIK MANIS,4112
50985,BAGIK NYAKA SANTRI,4102
50986,BAGIK PAPAN,4106
50987,BAGIK PAYUNG SELATAN,4107
50988,BAGIK PAYUNG TIMUR,4107
50989,BAGIK PAYUNG,4107
50990,BAGIK POLAK BARAT,4113
50991,BAGIK POLAK,4113
50992,BAGU,4114
50993,BAJO MEDANG,4115
50994,BAJO,4116
50995,BAJOPULAU,4117
50996,BAJUR,4113
50997,BAKAN,4118
50998,BALA,4119
50999,BALE BRANG,4120
51000,BALI 1,4110
51001,BANDA,4121
51002,BANDOK,4122
51003,BANGGO,4123
51004,BANGKAT MONTE,4124
51005,BANJAR,4105
51006,BANJAR,4108
51007,BANJARSARI,4125
51008,BANTULANTE,4121
51009,BANYU URIP,4109
51010,BANYU URIP,4126
51011,BANYUMULEK,4127
51012,BAO DESA,4128
51013,BARA,4129
51014,BARABALI,4099
51015,BARALAU,4130
51016,BAREJULAT,4131
51017,BARU TAHAN,4132
51018,BARU,4133
51019,BATU BANGKA,4134
51020,BATU JANGKIH,4135
51021,BATU KUMBUNG,4136
51022,BATU KUTA,4111
51023,BATU LAYAR,4137
51024,BATU MEKAR,4136
51025,BATU PUTIH,4138
51026,BATU PUTIH,4108
51027,BATU PUTIK,4139
51028,BATUBULAN,4140
51029,BATUDULANG,4128
51030,BATUJAI,4126
51031,BATUNAMPAR SELATAN,4141
51032,BATUNAMPAR,4141
51033,BATUNYALA,4142
51034,BATUROTOK,4128
51035,BATUTERING,4140
51036,BATUTULIS,4131
51037,BATUYANG,4106
51038,BAYAN,4104
51039,BEBER,4099
51040,BEBIDAS,4122
51041,BEBUAK,4143
51042,BELANTING,4112
51043,BELEKA,4144
51044,BELEKE,4109
51045,BELO,4145
51046,BELO,4146
51047,BENETE,4147
51048,BENGKAUNG,4137
51049,BENGKEL,4113
51050,BENTEK,4148
51051,BERAIM,4142
51052,BERANG REA,4140
51053,BERARE,4134
51054,BERINGIN JAYA,4149
51055,BERIRI JARAK,4122
51056,BERORA,4150
51057,BERTAIS,4094
51058,BERU,4145
51059,BILEBANTE,4114
51060,BILELANDO,4144
51061,BILOK PETUNG,4151
51062,BINTANG RINJANI,4107
51063,BINTARO,4105
51064,BOAK,4152
51065,BOAL,4153
51066,BOKE,4117
51067,BOLO,4154
51068,BONDER (BONDIR),4126
51069,BONJERUK,4131
51070,BONTOKAPE,4155
51071,BORO,4156
51072,BOROK TOYANG,4157
51073,BOYEMARE,4157
51074,BRANG BARA,4158
51075,BRANG BIJI,4158
51076,BRANG KOLONG,4159
51077,BUG-BUG,4136
51078,BUGIS MEDANG,4115
51079,BUGIS,4117
51080,BUGIS,4158
51081,BUGIS,4108
51082,BUIN BARU,4160
51083,BUJAK,4099
51084,BUKIT DAMAI,4147
51085,BUKITTINGGI,4161
51086,BUMI PAJO,4162
51087,BUNCU,4117
51088,BUNGA EJA,4153
51089,BUNGTIANG,4157
51090,BUNKATE,4131
51091,BUNUT BAOK,4101
51092,BUWUN MAS,4138
51093,BUWUN SEJATI,4111
51094,CAKRANEGARA BARAT,4163
51095,CAKRANEGARA SELATAN BARU,4163
51096,CAKRANEGARA SELATAN,4163
51097,CAKRANEGARA TIMUR,4163
51098,CAKRANEGARA UTARA,4163
51099,CAMPA,4154
51100,CEMPI JAYA,4095
51101,CENDI MANIK,4138
51102,CENGGU,4164
51103,CILINAYA,4163
51104,DADAP,4112
51105,DADIBOU,4165
51106,DAHA,4095
51107,DALAM,4133
51108,DALAM,4108
51109,DAMES DAMAI,4107
51110,DANE RASE,4139
51111,DANGER,4166
51112,DANGGEN TIMUR,4167
51113,DANGIANG,4168
51114,DARA (DORA),4169
51115,DARAKUNCI,4112
51116,DAREK,4135
51117,DARMAJI,4143
51118,DARMASARI,4170
51119,DASAN AGUNG BARU,4171
51120,DASAN AGUNG,4171
51121,DASAN ANYAR,4145
51122,DASAN BARU,4127
51123,DASAN BARU,4143
51124,DASAN BOROK,4107
51125,DASAN CERMEN,4094
51126,DASAN GERES,4109
51127,DASAN GERIA,4136
51128,DASAN LEKONG,4172
51129,DASAN TAPEN,4109
51130,DASAN TERENG,4111
51131,DENA,4154
51132,DENGGEN,4167
51133,DESA BERU,4124
51134,DESALOKA,4103
51135,DETE,4173
51136,DODU,4174
51137,DOIE,4146
51138,DONGGOBOLO,4165
51139,DOPANG,4161
51140,DORE,4146
51141,DOREBARA,4110
51142,DORIDUNGGA,4162
51143,DORO KOBO,4175
51144,DORO O\O,4176
51145,DOROMELO,4123
51146,DOROTANGGA,4110
51147,DOYAN PEKEN,4105
51148,DUMAN,4136
51149,DUMU,4176
51150,DURIAN,4118
51151,EKAS BUANA,4141
51152,EMANG LESTARI,4177
51153,EMBUNG KANDONG,4178
51154,EMBUNG RAJA,4178
51155,EMPANG ATAS,4153
51156,EMPANG BAWAH,4153
51157,GADUNGMAS,4157
51158,GANTI,4144
51159,GAPIT,4153
51160,GAPUK,4109
51161,GAPUK,4107
51162,GAPURA,4179
51163,GEGELANG,4136
51164,GEGERUNG,4136
51165,GELANGGANG,4180
51166,GELANGSAR,4161
51167,GELOGOR,4127
51168,GELORA,4170
51169,GEMEL,4131
51170,GENGGELANG,4148
51171,GERANTUNG,4142
51172,GERENENG TIMUR,4180
51173,GERENENG,4180
51174,GERES,4125
51175,GERIMAK INDAH,4111
51176,GERISAK SEMANGGELEN,4157
51177,GERUNG PERMAI,4107
51178,GERUNG SELATAN,4109
51179,GERUNG UTARA,4109
51180,GERUNUNG,4101
51181,GILI GEDE INDAH,4138
51182,GILI INDAH,4181
51183,GIRI MADIA,4136
51184,GIRI SASAK,4182
51185,GIRI TEMBESI,4109
51186,GOA,4145
51187,GOLONG,4111
51188,GOMONG,4171
51189,GONDANG,4148
51190,GONJAK,4101
51191,GONTAR BARU,4183
51192,GONTAR,4183
51193,GONTORAN,4136
51194,GUMANTAR,4168
51195,GUNTUR MACAN,4161
51196,GUNUNG MALANG,4106
51197,GUNUNG RAJAK,4157
51198,GUNUNG SARI,4161
51199,HIDIRASA (HADIRASA),4119
51200,HIDIRASA,4184
51201,HIJRAH,4173
51202,HU\U,4095
51203,IJOBALIT,4125
51204,JAGARAGA INDAH,4127
51205,JAGARAGA,4182
51206,JAGO,4101
51207,JAMBU,4185
51208,JAMU,4177
51209,JANAPRIA,4118
51210,JANTUK,4172
51211,JATIBARU,4186
51212,JATISELA,4161
51213,JATIWANGI,4186
51214,JAYA MAKMUR,4187
51215,JELANTIK,4131
51216,JEMBATAN GANTUNG,4188
51217,JEMBATAN KEMBAR,4188
51218,JEMPANG BARU,4189
51219,JENGGALA,4190
51220,JENGGIK UTARA,4191
51221,JENGGIK,4178
51222,JERINGGO,4161
51223,JEROGUNUNG,4157
51224,JEROWARU,4141
51225,JERUK MANIS,4170
51226,JIA,4117
51227,JINENG,4122
51228,JONTLAK,4142
51229,JOROK,4152
51230,JOROK,4120
51231,JORONG,4167
51232,JOTANG BERU,4153
51233,JOTANG,4153
51234,JURANALAS,4133
51235,JURANG JALER,4142
51236,JURIT BARU,4100
51237,JURIT,4100
51238,JURU MAPIN,4160
51239,KABAR,4192
51240,KABORO (KABARO),4193
51241,KABUL (KABOL),4135
51242,KADINDI,4149
51243,KAKIANG,4134
51244,KALA,4162
51245,KALABESO,4160
51246,KALAMPA,4165
51247,KALEO,4184
51248,KALIANYAR,4178
51249,KALIJAGA BARU,4102
51250,KALIJAGA SELATAN,4102
51251,KALIJAGA TENGAH,4102
51252,KALIJAGA TIMUR,4102
51253,KALIJAGA,4102
51254,KALIMANGO,4133
51255,KALIMANTONG,4194
51256,KALODU,4176
51257,KAMBILO,4195
51258,KANANGA,4155
51259,KANANTA,4116
51260,KANCA,4196
51261,KANDAI DUA,4129
51262,KANDAI SATU,4110
51263,KANGGA,4176
51264,KAOWA,4193
51265,KARAMABURA,4110
51266,KARAMPI,4176
51267,KARANG BAJO,4104
51268,KARANG BARU TIMUR,4122
51269,KARANG BARU,4171
51270,KARANG BARU,4122
51271,KARANG BAYAN,4136
51272,KARANG BONGKOT,4113
51273,KARANG DIMA,4115
51274,KARANG PULE,4189
51275,KARANG SIDEMEN,4098
51276,KARANG TALIWANG,4163
51277,KAREKE,4110
51278,KARIJAWA,4110
51279,KARUMBU,4176
51280,KATENG,4126
51281,KATUA,4110
51282,KAWINDA NAE,4197
51283,KAWINDA TOI,4197
51284,KAWO,4179
51285,KAWUWU,4176
51286,KAYANGAN,4168
51287,KEBUNAYU,4109
51288,KEBUNSARI,4105
51289,KEDARO,4138
51290,KEDIRI SELATAN,4127
51291,KEDIRI,4127
51292,KEKAIT,4161
51293,KEKALIK JAYA,4189
51294,KEKERI,4161
51295,KELANIR,4103
51296,KELAWIS,4198
51297,KELAYU SELATAN,4167
51298,KELAYU UTARA,4167
51299,KELEBUH,4142
51300,KELI,4165
51301,KELUNGKUNG,4128
51302,KEMBANG ARE SAMPAI,4157
51303,KEMBANG KERANG DAYA,4102
51304,KEMBANG KERANG,4102
51305,KEMBANG KUNING,4170
51306,KEMBANG SARI,4167
51307,KEMPO,4175
51308,KEMUNING,4096
51309,KENDO,4199
51310,KERATO,4152
51311,KEREKEH,4152
51312,KEREMBONG,4118
51313,KERONGKONG,4107
51314,KEROYA,4102
51315,KERTASARI (LABUAN KERTASARI),4108
51316,KERTASARI,4125
51317,KERUAK,4139
51318,KERUMUT,4106
51319,KESELET,4192
51320,KESIK,4166
51321,KETANGGA JERAENG,4139
51322,KETANGGA,4200
51323,KETAPANG RAYA,4139
51324,KETARA,4179
51325,KIANTAR,4201
51326,KIDANG,4144
51327,KILANG,4191
51328,KIWU,4202
51329,KOBORO,4195
51330,KODO,4174
51331,KOKARLIAN,4201
51332,KOLE,4203
51333,KOLO,4186
51334,KOMBO,4195
51335,KONTE,4175
51336,KOPANG REMBIGA,4143
51337,KORE,4156
51338,KORLEKO SELATAN,4125
51339,KORLEKO,4125
51340,KOTARAJA,4170
51341,KOWO,4117
51342,KRAMA JAYA,4111
51343,KRAMAT 2 (KERAMAT),4202
51344,KUANG BARU,4192
51345,KUANG,4108
51346,KUKIN,4132
51347,KUMBANG,4166
51348,KUMBE,4174
51349,KURANJI DALANG,4113
51350,KURANJI,4113
51351,KURIPAN SELATAN,4182
51352,KURIPAN TIMUR,4182
51353,KURIPAN UTARA,4182
51354,KURIPAN,4182
51355,KUTA (KUTE),4179
51356,KUTA,4193
51357,KUTA,4196
51358,KWANG RUNDUN,4141
51359,KWANGKO,4123
51360,LABANGKA,4187
51361,LABUAN AJI,4115
51362,LABUAN BAJO,4120
51363,LABUAN KURIS,4173
51364,LABUAN LALAR,4108
51365,LABUAN MAPIN,4183
51366,LABUAN SUMBAWA,4115
51367,LABUAN TERENG,4188
51368,LABUAPI,4113
51369,LABUHAN AJI,4121
51370,LABUHAN ALAS,4133
51371,LABUHAN BADAS,4115
51372,LABUHAN BONTONG,4121
51373,LABUHAN BURUNG,4160
51374,LABUHAN HAJI,4125
51375,LABUHAN IJUK,4134
51376,LABUHAN JAMBU,4121
51377,LABUHAN KANANGA,4197
51378,LABUHAN LOMBOK,4106
51379,LABUHAN PANDAN,4112
51380,LABUHAN PIDANG,4121
51381,LABUHAN SANGORO,4204
51382,LABULIA,4131
51383,LAJU,4176
51384,LAJUT,4142
51385,LALANG LIANG (LALAR LIANG),4108
51386,LAMBU,4184
51387,LAMENTA,4153
51388,LAMERE (LAMERA),4117
51389,LAMPE,4174
51390,LAMPOK,4194
51391,LAMUNTET,4194
51392,LAMUSUNG,4103
51393,LANCI JAYA,4123
51394,LANDAH,4144
51395,LANDO,4178
51396,LANGAM,4150
51397,LANGKO,4118
51398,LANGKO,4136
51399,LANTA,4184
51400,LANTAN,4098
51401,LANTUNG,4097
51402,LAPE,4173
51403,LASI,4202
51404,LAUTA BARAT,4184
51405,LAWIN,4205
51406,LEBAH SEMPAGA,4111
51407,LEBANGKAR,4205
51408,LEBIN,4205
51409,LEDANG,4206
51410,LEKONG,4183
51411,LEKOR,4118
51412,LELAMASE,4174
51413,LELEDE,4127
51414,LEMBAH SARI,4137
51415,LEMBAR SELATAN,4188
51416,LEMBAR,4188
51417,LEMBUAK,4111
51418,LEMING,4178
51419,LEMPEH,4158
51420,LENANGGUAR,4206
51421,LENDANG ARA,4143
51422,LENDANG BELO,4191
51423,LENDANG NANGKA UTARA,4166
51424,LENDANG NANGKA,4166
51425,LENEK BARU,4102
51426,LENEK DAYA,4102
51427,LENEK DUREN,4102
51428,LENEK KALI BAMBANG,4102
51429,LENEK LAUQ,4102
51430,LENEK PESIRAMAN,4102
51431,LENEK RAMBAN BIAK,4102
51432,LENEK,4102
51433,LENENG,4101
51434,LENTING,4180
51435,LEPADI,4185
51436,LEPAK TIMUR,4180
51437,LEPAK,4180
51438,LERE,4196
51439,LESENG,4140
51440,LEU,4155
51441,LEWIRATO,4207
51442,LIDO,4164
51443,LINGSAR,4136
51444,LITO,4140
51445,LOANGMAKA,4118
51446,LOLOAN,4104
51447,LOPOK BERU,4150
51448,LOPOK,4150
51449,LOYOK,4170
51450,LUAR,4133
51451,LUK,4208
51452,LUNE,4185
51453,LUNYUK ODE,4177
51454,LUNYUK REA,4177
51455,MADAPRAMA,4129
51456,MADAYIN,4112
51457,MAJIDI,4167
51458,MALAJU,4202
51459,MALAKA,4181
51460,MALUK,4147
51461,MAMA,4150
51462,MAMAN,4140
51463,MAMBEN BARU,4122
51464,MAMBEN DAYA,4122
51465,MAMBEN LAUK / LAUQ,4122
51466,MANDALIKA,4094
51467,MANDAWAU,4154
51468,MANDE,4207
51469,MANEMENG,4194
51470,MANGGE NAE,4110
51471,MANGGE,4184
51472,MANGGEMACI,4207
51473,MANGKUNG,4126
51474,MANTANG,4099
51475,MANTAR,4201
51476,MANTUN,4147
51477,MAPIN BARU,4183
51478,MAPIN KEBAK,4183
51479,MAPIN REA,4183
51480,MAREJE TIMUR,4188
51481,MAREJE,4188
51482,MARENTEH,4133
51483,MARGA KARYA,4140
51484,MARIA UTARA,4195
51485,MARIA,4195
51486,MARONG,4144
51487,MARONGE,4204
51488,MAS-MAS,4098
51489,MASBAGIK SELATAN,4166
51490,MASBAGIK TIMUR,4166
51491,MASBAGIK UTARA BARU,4166
51492,MASBAGIK UTARA,4166
51493,MATA,4121
51494,MATAIYANG,4194
51495,MATAKANDO,4207
51496,MATARAM BARAT,4171
51497,MATARAM TIMUR,4209
51498,MATUA,4129
51499,MAWU,4203
51500,MAYURA,4163
51501,MBAWA,4162
51502,MBAWI,4110
51503,MBUJU,4202
51504,MEDANA,4190
51505,MEKAR SARI,4126
51506,MEKAR SARI,4200
51507,MEKARSARI,4161
51508,MEKARSARI,4111
51509,MELAYU,4186
51510,MELAYU,4184
51511,MENALA,4108
51512,MENCEH,4180
51513,MENDANA RAYA,4139
51514,MENGGEASI (MANGGE ASI),4110
51515,MENGKURU,4157
51516,MENINTING,4137
51517,MERARAN,4103
51518,MEREMBU,4113
51519,MERTAK TOMBOK,4101
51520,MERTAK,4179
51521,MESANGGOK,4109
51522,MIDANG,4161
51523,MOKONG,4140
51524,MONGGAS,4143
51525,MONGGO,4154
51526,MONGGONAO,4207
51527,MONJOK BARAT,4171
51528,MONJOK TIMUR,4171
51529,MONJOK,4171
51530,MONTA,4130
51531,MONTABARU,4129
51532,MONTONG AJAN,4135
51533,MONTONG ARE,4127
51534,MONTONG BAAN SELATAN,4170
51535,MONTONG BELAE,4139
51536,MONTONG BETER,4157
51537,MONTONG BETOK,4191
51538,MONTONG GAMANG,4143
51539,MONTONG SAPAH,4135
51540,MONTONG TEREP,4101
51541,MONTONGBAAN,4170
51542,MONTONGTANGI,4180
51543,MOTENG,4194
51544,MOTONG,4120
51545,MOYO MEKAR,4134
51546,MOYO,4134
51547,MOYOT,4192
51548,MPILI,4162
51549,MPURI,4154
51550,MUER,4159
51551,MUJAHIDDIN,4194
51552,MUJUR,4144
51553,MUMBU,4129
51554,MUMBUL SARI,4104
51555,MUNCAN,4143
51556,MUNGKIN,4198
51557,MURA,4194
51558,MURBAYA,4114
51559,NAE,4169
51560,NAE,4117
51561,NAMBALAN (MAMBALAN),4161
51562,NANGA WERA,4119
51563,NANGAMIRO,4149
51564,NANGATUMPU,4123
51565,NARMADA,4111
51566,NARU BARAT,4117
51567,NARU,4117
51568,NARU,4165
51569,NATA,4146
51570,NCERA,4164
51571,NDANO,4154
51572,NGALI,4164
51573,NGERU,4134
51574,NGGELU,4184
51575,NGGEMBE,4155
51576,NIJANG,4152
51577,NIPA,4203
51578,NISA,4165
51579,NITU,4199
51580,NOWA,4129
51581,NTOBO,4199
51582,NTOKE,4119
51583,NTONGGU,4146
51584,NTORI,4195
51585,NUNGGA,4174
51586,NUNGGI,4119
51587,NUSA JAYA,4123
51588,NYEROT,4131
51589,NYIUR TEBEL,4172
51590,NYUR LEMBANG,4111
51591,OBEL OBEL,4112
51592,OI BURA,4197
51593,OI FO\O,4174
51594,OI PANIHI,4197
51595,OI SARO,4156
51596,OITUI,4119
51597,OLAT RAWA,4134
51598,OMBE BARU,4127
51599,ONGKO,4153
51600,ORONG BAWA,4120
51601,OTAK RARANGAN,4122
51602,O\O,4162
51603,PADA SUKA,4177
51604,PADAK GUAR,4112
51605,PADAMARA,4172
51606,PADESA,4097
51607,PAGESANGAN BARAT,4209
51608,PAGESANGAN TIMUR,4209
51609,PAGESANGAN,4209
51610,PAGUTAN BARAT,4209
51611,PAGUTAN TIMUR,4209
51612,PAGUTAN,4099
51613,PAGUTAN,4209
51614,PAI,4119
51615,PAJARAKAN KARYA,4105
51616,PAKUAN,4111
51617,PALAMA,4162
51618,PAMANTO,4153
51619,PANCOR,4167
51620,PANDA,4164
51621,PANDA,4146
51622,PANDAI,4165
51623,PANDAN DURI,4178
51624,PANDAN INDAH,4135
51625,PANDAN WANGI,4141
51626,PANE,4169
51627,PANGGI,4207
51628,PANJISARI,4101
51629,PAOK LOMBOK,4107
51630,PAOK MOTONG,4166
51631,PAOK PAMPANG,4172
51632,PARADORATO,4196
51633,PARADOWANE,4196
51634,PARANGINA,4117
51635,PARE MAS,4141
51636,PARUGA,4169
51637,PASIR PUTIH,4147
51638,PEJANGGIK,4209
51639,PEJANGGIK,4142
51640,PEJARING,4157
51641,PEJERUK,4105
51642,PEKAT,4149
51643,PEKAT,4158
51644,PELA,4130
51645,PELAMBIK (PLAMBIK),4135
51646,PELANGAN,4138
51647,PELAT,4152
51648,PEMASAR,4204
51649,PEMATUNG,4157
51650,PEMENANG BARAT,4181
51651,PEMENANG TIMUR,4181
51652,PEMEPEK,4114
51653,PEMONGKONG,4141
51654,PENANAE,4199
51655,PENAPALI,4165
51656,PENARAGA,4199
51657,PENATOI,4207
51658,PENDEM,4118
51659,PENDUA,4168
51660,PENE,4141
51661,PENEDAGANDOR,4125
51662,PENGADANG,4142
51663,PENGADANGAN BARAT,4100
51664,PENGADANGAN,4100
51665,PENGEMBUR,4179
51666,PENGENGAT,4179
51667,PENGENJEK,4131
51668,PENGKELAKMAS,4157
51669,PENIMBUNG,4161
51670,PENUJAK,4126
51671,PENYARING,4132
51672,PERAMPUAN,4113
51673,PERESAK,4099
51674,PERESAK,4111
51675,PERESAK,4192
51676,PERIAN,4191
51677,PERIGI,4200
51678,PERINA,4131
51679,PERNEK,4140
51680,PERU (KERU),4111
51681,PERUNG,4177
51682,PESA,4195
51683,PESANGGRAHAN,4191
51684,PETELUAN INDAH,4136
51685,PETI,4149
51686,PIJOT UTARA,4139
51687,PIJOT,4139
51688,PIONG,4156
51689,PLAMPANG,4159
51690,POHGADING TIMUR,4106
51691,POHGADING,4106
51692,POJA,4117
51693,POTO TANO,4201
51694,POTO,4134
51695,POTU,4110
51696,PRABU,4179
51697,PRAPEN,4101
51698,PRAYA,4101
51699,PRINGGA JURANG,4191
51700,PRINGGABAYA UTARA,4106
51701,PRINGGABAYA,4106
51702,PRINGGAJURANG UTARA,4191
51703,PRINGGARATA,4114
51704,PRINGGASELA SELATAN,4100
51705,PRINGGASELA TIMUR,4100
51706,PRINGGASELA,4100
51707,PUKAT,4120
51708,PULAU BUNGIN,4133
51709,PULAU KAUNG,4160
51710,PULAU MARINGKIK,4139
51711,PUNCAK JERINGO,4200
51712,PUNGKA,4152
51713,PUNGKIT,4150
51714,PUNGKIT,4132
51715,PUNIA,4209
51716,PUNTI,4116
51717,PUSUK LESTARI,4137
51718,PUYUNG,4131
51719,RABA,4195
51720,RABADOMPU BARAT,4199
51721,RABADOMPU TIMUR,4199
51722,RABAKODO,4165
51723,RABANGODU SELATAN,4199
51724,RABANGODU UTARA,4199
51725,RADA,4155
51726,RADE,4154
51727,RAIOI,4117
51728,RAKAM,4167
51729,RANAN,4205
51730,RANGGAGATA,4135
51731,RANGGO,4185
51732,RANJOK,4161
51733,RARAK RONGES,4194
51734,RARANG BATAS,4178
51735,RARANG SELATAN,4178
51736,RARANG TENGAH,4178
51737,RARANG,4178
51738,RASABOU,4155
51739,RASABOU,4095
51740,RASABOU,4117
51741,RATO,4155
51742,RATO,4184
51743,REMBIGA,4171
51744,REMBITAN,4179
51745,REMPE,4103
51746,REMPEK,4148
51747,REMPUNG,4100
51748,RENDA,4164
51749,RENSING BAT,4157
51750,RENSING RAYA,4157
51751,RENSING,4157
51752,RENTENG,4101
51753,RHEE LOKA,4208
51754,RHEE,4208
51755,RIAMAU (RIANMAU),4195
51756,RISA,4165
51757,RITE,4203
51758,RITE,4199
51759,RIWO,4129
51760,ROI,4146
51761,ROKA,4164
51762,ROMPO,4176
51763,RONTU,4199
51764,ROPANG,4205
51765,RORA,4162
51766,RUMAK,4127
51767,RUMBUK TIMUR,4192
51768,RUMBUK,4192
51769,RUNGGU,4164
51770,RUPE,4176
51771,SABA,4118
51772,SADIA,4207
51773,SAI,4116
51774,SAJANG,4151
51775,SAKRA SELATAN,4192
51776,SAKRA,4192
51777,SALUT,4168
51778,SAMAPUIN,4158
51779,SAMBELIA,4112
51780,SAMBIK BANGKOL,4148
51781,SAMBIK ELEN,4104
51782,SAMBINAE,4207
51783,SAMBORI,4193
51784,SAMILI,4165
51785,SAMPE,4208
51786,SAMPIR,4108
51787,SAMPUNGU,4116
51788,SANDIK,4137
51789,SANDUBAYA,4167
51790,SANDUE,4156
51791,SANEO,4129
51792,SANGIA,4117
51793,SANGIANG,4119
51794,SANOLO,4155
51795,SANTI,4207
51796,SANTONG,4168
51797,SANTONG,4178
51798,SAPIT,4200
51799,SAPTA MARGA,4163
51800,SAPUGARA BREE,4124
51801,SARAE,4169
51802,SARI,4117
51803,SARIBAYE,4136
51804,SASAKE,4142
51805,SAYANG SAYANG,4163
51806,SEBASANG,4140
51807,SEBEDO (SABEDO),4120
51808,SEBEOK,4198
51809,SEBEWE,4132
51810,SEBOTOK,4115
51811,SEDAU,4111
51812,SEGALE ANYAR,4179
51813,SEKAROH,4141
51814,SEKARTEJA,4167
51815,SEKETENG,4158
51816,SEKOKAT,4187
51817,SEKONGKANG ATAS,4096
51818,SEKONGKANG BAWAH,4096
51819,SEKOTONG BARAT,4138
51820,SEKOTONG TENGAH,4138
51821,SEKOTONG TIMUR,4188
51822,SEKURU,4130
51823,SELAGALAS,4094
51824,SELAGIK,4178
51825,SELANTE,4159
51826,SELAPARANG,4200
51827,SELAT,4111
51828,SELEBUNG KETANGGA,4139
51829,SELEBUNG REMBIGA,4118
51830,SELEBUNG,4099
51831,SELENGEN,4168
51832,SELONG BELANAK,4126
51833,SELONG KOTA,4167
51834,SELOTO,4108
51835,SEMAMUNG,4140
51836,SEMAYA,4170
51837,SEMAYAN,4101
51838,SEMBALUN BUMBUNG,4151
51839,SEMBALUN LAWANG,4151
51840,SEMBALUN TIMBA GADING,4151
51841,SEMBALUN,4151
51842,SEMBUNG,4111
51843,SEMINAR SALIT,4194
51844,SEMOYANG,4144
51845,SEMPE,4140
51846,SENANGGALIH,4112
51847,SENARU,4104
51848,SENAWANG,4198
51849,SENAYAN,4201
51850,SENGGIGI,4137
51851,SENGKERANG,4144
51852,SENGKOL,4179
51853,SENTELUK,4137
51854,SENYIUR,4139
51855,SEPAKAT,4159
51856,SEPAKEK,4114
51857,SEPAPAN,4141
51858,SEPAYUNG,4159
51859,SEPIT,4139
51860,SEPUKUR,4097
51861,SERADING,4134
51862,SERAGE,4135
51863,SERAN,4103
51864,SERIWE,4141
51865,SERMONG,4108
